   9.6467883908643581E-01,   5.3044378746774532E+00,  -2.0655290022816669E-01
   1.3806681222759246E-08,   5.0897063819483455E+00,   9.8510639911353026E-01
  -5.5084774771940892E-01,   5.1446913161585197E+00,   8.8792885094017393E-01
  -9.8515323777712338E-01,   5.2906242614209349E+00,   7.4590035642466557E-01
  -1.3069596578847289E+00,   5.4866464222517184E+00,   6.9694034195204801E-01
  -1.6705391995203038E+00,   5.9388266992440926E+00,   8.8334018048430352E-01
  -1.3769402342466954E+00,   6.3536030058922854E+00,   1.3942434363354885E+00
  -5.4637908359125935E-09,   6.5739664051644047E+00,   1.8601164728576065E+00
   1.3769403121514843E+00,   6.3536033255186819E+00,   1.3942429888405605E+00
   1.6705395729981001E+00,   5.9388263652095894E+00,   8.8334107404087359E-01
   1.3069699405742747E+00,   5.4866437385930533E+00,   6.9694568982352079E-01
   9.8515364607397604E-01,   5.2906243700540916E+00,   7.4590121663912345E-01
   5.5084773897140438E-01,   5.1446912951580570E+00,   8.8792884754662316E-01
  -8.9234277334533818E-01,   5.1307316747645269E+00,   3.0295209905719073E-01
  -8.9031484420412321E-01,   5.2518289423233879E+00,  -1.9728182014417267E-01
  -9.1952351113572173E-01,   5.4698495567032213E+00,  -7.3227154428478247E-01
  -1.1432097986307319E+00,   5.7064110996374318E+00,  -1.2107535646336116E+00
  -1.6981670043242378E+00,   5.8996552279811034E+00,  -1.5586204922326239E+00
  -2.3994053601857175E+00,   6.0425117065975851E+00,  -1.3093389471054790E+00
  -2.5698485450224764E+00,   6.1592258042919399E+00,  -5.2002181875199871E-01
  -2.2537593838015617E+00,   6.1512285355810237E+00,   2.3710452321229070E-01
  -1.7519680882717368E+00,   6.0227275673851466E+00,   8.0806733039721079E-01
  -1.2110925424632761E+00,   5.7018241520422306E+00,   1.0019107997616821E+00
  -9.0440430944556460E-01,   5.2991455616798362E+00,   8.5922283396995613E-01
  -8.6840208928262330E-01,   5.1416934023955942E+00,   6.4273777775342644E-01
   6.6481557770153985E-10,   5.2281075130562984E+00,  -1.7159740933140483E-01
   4.9940213006196033E-01,   5.3499348390832431E+00,  -3.0895482546382358E-01
   8.8868589653117225E-01,   5.6576852930292345E+00,  -7.0644718420539454E-01
   1.0427383445244502E+00,   5.9165411372320555E+00,  -1.2190691878252347E+00
   9.4018311063008519E-01,   6.0546324102134470E+00,  -1.7105617149453847E+00
   5.9958519471163796E-01,   6.1289063845894507E+00,  -2.1146505817223464E+00
   1.7022412216619014E-05,   6.1547688513845378E+00,  -2.2912725477844051E+00
  -5.9957341523012098E-01,   6.1289151459624769E+00,  -2.1146284871244134E+00
  -9.4017987520249413E-01,   6.0546341982280385E+00,  -1.7105591580665735E+00
  -1.0427390511673817E+00,   5.9165410517424029E+00,  -1.2190685888212083E+00
  -8.8868492702141055E-01,   5.6576855765787419E+00,  -7.0644720364771485E-01
  -4.9940206916125585E-01,   5.3499348838684604E+00,  -3.0895491733589359E-01
   8.9234270478202304E-01,   5.1307317256548162E+00,   3.0295213919007713E-01
   8.6840208631924931E-01,   5.1416934312362494E+00,   6.4273762155907221E-01
   9.0440516269851379E-01,   5.2991450857044917E+00,   8.5922423400402459E-01
   1.2110927335714277E+00,   5.7018241569713028E+00,   1.0019112514976367E+00
   1.7519668325695055E+00,   6.0227286339499955E+00,   8.0806426642789275E-01
   2.2537597902459989E+00,   6.1512283965865766E+00,   2.3710435721820611E-01
   2.5698486383189030E+00,   6.1592257044754843E+00,  -5.2002175911990056E-01
   2.3994054547627655E+00,   6.0425115506065037E+00,  -1.3093393641806594E+00
   1.6981670983558184E+00,   5.8996552190710743E+00,  -1.5586188378544039E+00
   1.1432091951536967E+00,   5.7064115428952551E+00,  -1.2107520039207875E+00
   9.1952197344877706E-01,   5.4698498214871512E+00,  -7.3227129368035437E-01
